Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
62: regular customers,45674,38551.74056,32215.76876,29714.20445,28708.75927,28212.74349,27886.92117,27678.28566,27517.94877,27399.65234,27320.7954,27274.06782,27259.74539,27278.58316,27325.29298,27396.91715,27490.91746,27604.85493,27736.3085,27882.69137,28042.25829,28208.34221,28377.06035,28548.82004,28723.94782,28903.002,29086.53904,29274.08686,29464.19078,29655.09397,29846.75641,30039.27443,30232.81958,30427.5357,30623.52498,30820.88663
63: regular customers,45674,43618.97642,39386.89049,33682.41219,30492.42409,29255.50014,28688.54041,28324.09747,28089.37394,27917.54877,27789.56132,27696.22682,27640.62773,27622.5978,27633.57615,27671.10168,27733.2822,27818.16173,27923.44249,28046.45332,28185.36714,28339.4403,28507.3122,28684.67003,28866.07462,29050.84217,29236.74732,29423.00174,29609.79728,29797.23209,29985.36578,30174.30417,30364.22713,30555.28624,30747.59043,30941.24552
64: regular customers,45674,38551.74056,32215.76876,29714.20445,28708.75927,28212.74349,27886.92117,27678.29174,27518.16408,27400.44358,27322.41216,27276.28653,27262.68381,27282.33588,27330.03558,27402.64966,27497.75541,27612.97689,27745.82015,27893.6776,28054.79752,28224.85609,28398.05368,28575.12904,28756.49104,28941.43301,29127.68915,29314.48597,29502.00958,29690.35189,29879.56639,30069.75169,30261.07882,30453.69048,30647.68712,30843.16593
65: regular customers,45674,45514.52963,45046.26734,44082.1494,42758.40594,41153.5702,39544.60995,38038.96139,36652.8775,35446.70398,34486.19725,33802.40134,33343.61588,33025.04168,32790.23973,32625.98133,32520.25563,32464.56964,32451.92012,32475.44318,32528.69727,32596.91903,32676.57239,32767.18686,32868.26482,32979.35464,33100.10359,33230.0566,33368.90033,33516.28564,33671.7991,33832.64683,33997.35344,34165.93297,34338.35826,34514.55772
66: regular customers,45674,44413.72222,42846.20636,41044.24869,39279.52275,37609.40247,36095.23969,34800.89423,33780.387,33072.67614,32609.71981,32269.81814,32022.4351,31857.18429,31756.18653,31709.18427,31707.29222,31741.51142,31792.33874,31854.93006,31928.54495,32014.0314,32111.26609,32219.73205,32338.8035,32467.82489,32606.21519,32750.60513,32899.35478,33052.38402,33209.69461,33371.50414,33537.80444,33708.55672,33883.6971,34063.16506
67: regular customers,45674,45514.52963,45046.26734,44082.1494,42758.40594,41153.5702,39544.60995,38038.96139,36652.8775,35446.70398,34486.19849,33802.43839,33343.74726,33025.32811,32790.71243,32626.64663,32521.08882,32465.52542,32452.9438,32476.4588,32529.68339,32597.96554,32677.81771,32768.62584,32869.89489,32981.13575,33102.02095,33232.15572,33371.19992,33518.75919,33674.46503,33835.66562,34000.75829,34169.76605,34342.65505,34519.40255
68: regular customers,45674,44413.72222,42846.20636,41044.24869,39279.52275,37609.40247,36095.23969,34800.89423,33780.387,33072.67614,32609.72204,32269.85185,32022.54878,31857.41664,31756.55503,31709.68874,31708.00997,31742.43307,31793.45589,31856.19125,31929.87834,32015.51976,32112.92829,32221.58945,32340.86788,32470.15236,32608.84854,32753.64641,32902.83462,33056.34143,33214.03804,33376.10596,33542.69799,33713.77521,33889.27312,34069.13031
69: regular customers,45674,45514.52963,45046.26734,44082.1494,42758.40594,41153.5702,39544.60995,38038.96139,36652.8775,35446.70398,34486.19725,33802.40134,33343.61588,33025.04168,32790.23975,32625.98276,32520.26227,32464.58631,32451.95148,32475.49392,32528.77562,32597.00821,32676.61866,32767.13038,32868.01909,32978.81358,33099.15502,33228.5987,33366.84994,33513.56349,33668.31403,33828.20294,33991.83267,34159.23648,34330.39563,34505.26196
70: regular customers,45674,44413.72222,42846.20636,41044.24869,39279.52275,37609.40247,36095.23969,34800.89423,33780.387,33072.67614,32609.71981,32269.81814,32022.4351,31857.18429,31756.1866,31709.18561,31707.29977,31741.53043,31792.37487,31854.99021,31928.6339,32013.22387,32108.44968,32214.08828,32329.7321,32454.91413,32589.01738,32728.2481,32871.49515,33018.74279,33169.98568,33325.52823,33485.45202,33649.77086,33818.45895,33991.49149
71: regular customers,45674,45514.52963,45046.26734,44082.1494,42758.40594,41153.5702,39544.60995,38038.96139,36652.8775,35446.70398,34486.19849,33802.43936,33343.75668,33025.35817,32790.77703,32626.76036,32521.17945,32465.45136,32452.52818,32475.42081,32527.70752,32594.84377,32673.53289,32763.07533,32862.97198,32972.72536,33091.99037,33220.4429,33357.79946,33503.64376,33657.46401,33816.23198,33978.80282,34145.20279,34315.41947,34489.43292
72: regular customers,45674,44413.72222,42846.20636,41044.24869,39279.52275,37609.40247,36095.23969,34800.89423,33780.387,33072.67614,32609.72204,32269.85272,32022.55606,31857.43851,31756.60058,31709.76561,31708.06556,31742.38531,31793.16218,31855.39593,31928.30625,32012.54574,32107.45578,32212.82979,32328.24085,32453.30435,32587.3569,32726.54098,32869.77812,33017.10189,33168.4273,33323.79901,33483.60074,33647.91056,33816.70567,33989.96401
73: regular customers,45674,43875.84056,40730.2334,36104.22801,32054.37821,30205.49096,29335.57573,28913.6389,28631.71242,28455.04491,28347.38157,28273.58499,28233.46287,28227.89503,28250.80247,28298.15717,28364.45255,28447.77895,28546.49266,28658.44344,28782.24154,28917.61141,29064.09151,29220.82224,29386.89724,29561.54834,29744.04659,29933.74122,30130.13388,30332.70528,30540.95679,30754.46208,30972.90198,31195.99045,31423.43381,31654.97489
74: regular customers,45674,38812.51645,32851.82525,30088.53212,28992.29427,28484.69212,28165.20357,27969.6121,27841.21045,27750.6797,27698.93467,27679.91661,27692.03719,27731.65286,27792.53886,27872.02606,27967.81232,28078.8326,28203.62597,28340.06401,28487.0045,28644.4065,28811.679,28987.89602,29172.14026,29363.58442,29561.55327,29765.48794,29974.96724,30189.51369,30408.68175,30632.21821,30858.9375,31087.45773,31317.80088,31549.98875
75: regular customers,45674,43875.84056,40730.2334,36104.22801,32054.37821,30205.49096,29335.57573,28913.6389,28631.71242,28455.04491,28347.41051,28273.81271,28234.11713,28229.14993,28252.7369,28300.82032,28367.88991,28452.00671,28551.51976,28664.26759,28788.90079,28925.50289,29073.36035,29231.3662,29398.60762,29574.27171,29757.6504,29948.15199,30145.33651,30348.66624,30557.62667,30771.79716,30990.88528,31214.60713,31442.68567,31674.86596
76: regular customers,45674,38812.51645,32851.82525,30088.53212,28992.29427,28484.69212,28165.20357,27969.6121,27841.21045,27750.6797,27698.96797,27680.12586,27692.60044,27732.71374,27794.16729,27874.49686,27971.23143,28083.13739,28208.71952,28345.95687,28493.64054,28651.86656,28819.95464,28996.96572,29181.99476,29374.23638,29573.00967,29777.74043,29987.9814,30203.26372,30423.14511,30647.28628,30875.46557,31106.30791,31338.94404,31573.39628
77: regular customers,45674,43875.84056,40730.2334,36104.22801,32054.37821,30205.49096,29335.57573,28913.6389,28631.71242,28455.04491,28347.38157,28273.58499,28233.46287,28227.89503,28250.80299,28298.16117,28364.46573,28447.80815,28546.54506,28658.52741,28782.36888,28917.78715,29064.31413,29221.08755,29387.19723,29561.86725,29744.38224,29934.09681,30130.51527,30333.10721,30541.38529,30754.93861,30973.44894,31196.62644,31424.18307,31655.8608
78: regular customers,45674,38812.51645,32851.82525,30088.53212,28992.29427,28484.69212,28165.20357,27969.6121,27841.21045,27750.6797,27698.93467,27679.91661,27692.03719,27731.65286,27792.53938,27872.03053,27967.82662,28078.86197,28203.67693,28340.14368,28487.05743,28644.23866,28811.20745,28987.08331,29170.98588,29362.09868,29559.75833,29763.41611,29972.66703,30187.03618,30406.07314,30629.4611,30855.71248,31083.77991,31313.69048,31545.47106
79: regular customers,45674,43875.84056,40730.2334,36104.22801,32054.37821,30205.49096,29335.57573,28913.6389,28631.71242,28455.04491,28347.41052,28273.8149,28234.1302,28229.18735,28252.81505,28300.95123,28368.05519,28452.19104,28551.69541,28664.36817,28788.86311,28925.33216,29073.17266,29231.26554,29398.62325,29574.4195,29757.95265,29948.63485,30146.00977,30349.5502,30558.76733,30773.25748,30992.73436,31216.91261,31445.49582,31678.22695
80: regular customers,45674,38812.51645,32851.82525,30088.53212,28992.29427,28484.69212,28165.20357,27969.6121,27841.21045,27750.6797,27698.96799,27680.12754,27692.6096,27732.73996,27794.22284,27874.59863,27971.3812,28083.32861,28208.92648,28346.14215,28493.7591,28651.9076,28819.87563,28996.74581,29181.63569,29373.76236,29572.45517,29777.16566,29987.47076,30202.88654,30422.95889,30647.35687,30875.86758,31107.17424,31340.38805,31575.53962
81: regular customers,45674,45505.62982,45001.65271,43974.44015,42560.74932,40894.41449,39262.5571,37734.92284,36339.50691,35129.45938,34204.70179,33556.88487,33123.77228,32811.05086,32582.82544,32425.06011,32324.02094,32272.05586,32263.20694,32289.93255,32333.38509,32388.88177,32456.62653,32536.21567,32627.24867,32729.84609,32843.21678,32966.77185,33099.78154,33238.059,33380.56796,33527.29957,33678.28192,33833.53319,33993.02909,34156.74508
82: regular customers,45674,44403.52742,42806.72389,40978.68105,39190.21311,37494.71079,35959.12275,34648.04958,33635.27657,32940.11225,32482.61305,32142.08925,31895.60686,31729.16539,31625.9344,31577.22584,31575.22915,31600.3877,31638.82532,31689.01902,31751.69087,31827.85195,31917.34177,32019.44559,32133.39119,32256.67561,32385.08746,32518.42681,32656.62511,32799.58642,32947.2483,33099.56675,33256.52764,33418.10044,33584.21872,33754.79844
83: regular customers,45674,45505.62982,45001.65271,43974.44015,42560.74932,40894.41449,39262.5571,37734.92284,36339.50691,35129.46146,34204.74337,33557.02478,33124.04669,32811.41729,32583.1365,32425.16987,32324.04978,32271.97819,32263.04447,32289.69384,32333.11103,32388.63689,32456.44544,32536.12359,32627.15107,32729.6358,32842.98553,32966.54723,33099.58095,33237.89749,33380.45346,33527.24384,33678.29883,33833.6369,33993.23763,34157.07709
84: regular customers,45674,44403.52742,42806.72389,40978.68105,39190.21311,37494.71079,35959.12275,34648.04958,33635.27657,32940.11616,32482.65193,32142.20959,31895.83333,31729.53018,31626.30633,31577.51018,31575.45103,31600.643,31639.15041,31689.35651,31751.98168,31828.12396,31917.62264,32019.75976,32133.75825,32257.12213,32385.62752,32519.07614,32657.41599,32800.53478,32948.34734,33100.82596,33257.95947,33419.71831,33586.04403,33756.85702
85: regular customers,45674,45505.62982,45001.65271,43974.44015,42560.74932,40894.41449,39262.5571,37734.92284,36339.50691,35129.45938,34204.70179,33556.88487,33123.77251,32811.0543,32582.83859,32425.07462,32323.84424,32271.44263,32261.89782,32287.57965,32329.46404,32383.12674,32448.85108,32526.27526,32614.98133,32715.06728,32824.92396,32943.81931,33070.83384,33201.6489,33335.81124,33473.53217,33614.98653,33760.36017,33909.7372,34063.18442
86: regular customers,45674,44403.52742,42806.72389,40978.68105,39190.21311,37494.71079,35959.12275,34648.04958,33635.27657,32940.11225,32482.61305,32142.08925,31895.60718,31729.16994,31625.94871,31577.22724,31574.85191,31597.22657,31630.46286,31673.11305,31726.5012,31793.02409,31873.16646,31966.40516,32071.92213,32184.5375,32302.0611,32424.50167,32551.70688,32683.57834,32820.22427,32961.80249,33108.36907,33259.95179,33416.52431,33577.9499
87: regular customers,45674,45505.62982,45001.65271,43974.44015,42560.74932,40894.41449,39262.5571,37734.92284,36339.50691,35129.46146,34204.74446,33557.03523,33124.08086,32811.23502,32582.11319,32422.64217,32319.69833,32265.65065,32254.67409,32278.93557,32318.92631,32370.78302,32434.77385,32510.52814,32597.50701,32695.67823,32804.31422,32922.16482,33047.65097,33176.65237,33309.00087,33444.88621,33584.56134,33728.19204,33875.91617,34027.82239
88: regular customers,45674,44403.52742,42806.72389,40978.68105,39190.21311,37494.71079,35959.12275,34648.04958,33635.27657,32940.11616,32482.65297,32142.21753,31895.84772,31729.34815,31625.51452,31575.72824,31572.35746,31593.76905,31626.08897,31667.76747,31720.16317,31785.80506,31865.18659,31957.78183,32062.64856,32174.31891,32290.88091,32412.38075,32538.82925,32670.02052,32805.93022,32946.75658,33092.63319,33243.60456,33399.66457,33560.79933
89: regular customers,45674,43833.05677,40516.46126,35702.19649,31716.52536,30001.84521,29205.36563,28803.33728,28530.10673,28360.95011,28249.46565,28172.74168,28130.5897,28123.66073,28145.81582,28189.89776,28251.78641,28330.92746,28425.76952,28534.14703,28654.6919,28787.6062,28932.345,29087.90921,29253.5628,29428.47413,29611.70823,29802.49537,30000.20245,30204.20757,30413.94078,30628.93571,30847.10672,31066.85729,31288.21832,31511.21961
90: regular customers,45674,38770.34728,32731.16399,30021.94397,28942.44568,28440.46736,28119.18168,27922.68801,27788.46292,27693.04683,27637.28534,27615.15782,27623.45043,27657.22767,27712.20645,27786.41671,27878.02379,27985.52234,28107.25757,28241.75216,28387.92033,28545.35767,28713.1703,28890.26324,29075.61644,29268.34146,29467.68008,29672.99798,29882.7639,30094.2335,30307.27837,30521.92372,30738.24259,30956.28919,31176.08974,31397.66985
91: regular customers,45674,43833.05677,40516.46126,35702.19649,31716.52536,30001.84521,29205.36563,28803.33728,28530.10673,28361.00053,28249.74373,28173.44479,28131.81148,28125.42303,28148.14293,28193.24604,28256.15301,28336.21774,28431.93837,28541.18016,28662.62196,28796.46745,28942.07006,29098.42156,29264.50271,29439.46378,29622.7635,29813.63472,30011.43267,30215.53188,30425.36017,30640.4473,30859.87509,31081.12293,31303.98161,31528.477
92: regular customers,45674,38770.34728,32731.16399,30021.94397,28942.44568,28440.46736,28119.18168,27922.68801,27788.46292,27693.0973,27637.53486,27615.755,27624.69962,27659.11305,27714.73066,27789.64215,27882.07987,27990.45783,28113.04803,28247.88617,28394.33554,28552.06254,28720.17178,28897.56116,29083.20564,29276.213,29475.82207,29681.39867,29892.09217,30104.95071,30319.40043,30535.45753,30753.19175,30972.6545,31193.8675,31416.85231
93: regular customers,45674,43833.05677,40516.46126,35702.19649,31716.52536,30001.84521,29205.36563,28803.33728,28530.10673,28360.95011,28249.46565,28172.74168,28130.59089,28123.66788,28145.83662,28189.91433,28251.73525,28330.7512,28425.3986,28533.50034,28653.70333,28786.26896,28930.67717,29085.94353,29251.22624,29425.80138,29608.65421,29799.03212,29996.35164,30200.02122,30409.48426,30624.22896,30841.68147,31060.73139,31281.42704,31503.81568
94: regular customers,45674,38770.34728,32731.16399,30021.94397,28942.44568,28440.46736,28119.18168,27922.68801,27788.46292,27693.04683,27637.28534,27615.15782,27623.4518,27657.2348,27712.22482,27786.41959,27877.66065,27984.43046,28105.23083,28238.59818,28383.58351,28539.97365,28706.93,28883.35437,29068.20947,29260.58912,29459.72287,29664.96285,29873.77746,30084.19144,30296.20252,30509.85621,30725.25247,30942.46086,31161.51947,31382.46614
95: regular customers,45674,43833.05677,40516.46126,35702.19649,31716.52536,30001.84521,29205.36563,28803.33728,28530.10673,28361.00061,28249.74665,28173.45978,28131.82465,28125.34565,28147.82427,28192.57124,28255.01512,28334.52845,28429.65535,28538.22709,28658.99062,28792.25336,28937.39047,29093.3983,29259.25915,29434.05014,29617.04269,29807.73555,30005.46431,30209.60601,30419.59466,30634.97195,30854.33899,31075.46228,31298.33449,31522.98235
96: regular customers,45674,38770.34728,32731.16399,30021.94397,28942.44568,28440.46736,28119.18168,27922.68801,27788.46292,27693.09741,27637.53707,27615.76547,27624.70903,27659.06143,27714.5116,27789.15461,27881.12474,27988.71553,28110.33973,28244.00668,28389.2091,28545.86767,28713.15003,28889.9482,29075.21648,29268.04133,29467.64317,29673.37469,29883.74315,30095.95839,30309.87908,30525.53144,30743.00975,30962.38936,31183.71202,31406.99896
97: regular customers,45674,45476.87568,44850.88132,43609.04653,41943.37632,40151.56851,38429.71997,36815.60224,35382.19381,34203.85685,33376.79677,32807.91654,32377.1087,32065.69374,31845.93674,31703.10353,31625.99475,31593.38726,31578.6045,31579.816,31596.47685,31629.40662,31678.60254,31742.0862,31812.04614,31887.50345,31968.60557,32055.51729,32148.44636,32247.49986,32352.74067,32464.26194,32582.20816,32706.31796,32835.68827,32970.38288
98: regular customers,45674,44371.03151,42666.13473,40767.98856,38894.87305,37107.55177,35496.70817,34139.38587,33154.93617,32494.6255,32017.01543,31649.47038,31388.81005,31221.3733,31128.41083,31085.20601,31062.25515,31058.17159,31072.08057,31102.43334,31148.42324,31208.194,31274.36395,31346.59721,31424.97073,31509.54416,31600.38243,31697.5696,31801.23368,31911.40622,32028.07836,32150.55856,32278.24817,32411.27745,32549.73081,32693.68158
99: regular customers,45674,45476.87568,44850.88132,43609.04653,41943.37632,40151.56851,38429.71997,36815.60861,35382.334,34204.06259,33376.75567,32807.81091,32376.88722,32065.42173,31845.77603,31703.09394,31626.18268,31593.83821,31579.42619,31581.03061,31598.17558,31631.66937,31681.4938,31745.75555,31816.6758,31893.19969,31975.47579,32063.66969,32157.99002,32258.54231,32365.38653,32478.61286,32598.36304,32724.49579,32856.05424,32993.0473
100: regular customers,45674,44371.03151,42666.13473,40767.98856,38894.87305,37107.55177,35496.70817,34139.39949,33155.0705,32494.8479,32017.23569,31649.57911,31388.93661,31221.5888,31128.78662,31085.7927,31063.13265,31059.41045,31073.73534,31104.55364,31151.05714,31211.51155,31278.48959,31351.62199,31430.98719,31516.64549,31608.66204,31707.12089,31812.1502,31923.77965,32041.99741,32166.2667,32295.85018,32430.87599,32571.42537,32717.56794
101: regular customers,45674,45476.87568,44850.88132,43609.04653,41943.37632,40151.56851,38429.71997,36815.60224,35382.19381,34203.85971,33376.21102,32804.35958,32368.67876,32049.791,31814.1264,31652.61002,31558.60622,31502.50775,31463.12651,31439.48857,31432.62096,31444.40307,31474.03714,31511.29838,31555.19988,31606.52273,31666.05298,31734.60069,31813.03153,31901.99071,32001.98415,32112.27268,32232.88102,32364.7313,32509.26387,32666.70841
