Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
175: customers with PV,1674,3575.292748,6786.748074,11456.9504,15704.74254,17914.34959,19137.31445,19895.79538,20509.78999,21021.37326,21461.72887,21870.65312,22248.32245,22576.17622,22786.19958,22895.34536,22951.88146,22958.568,22910.44991,22793.11897,22601.7457,22341.67813,22015.32475,21642.71115,21222.51632,20741.47264,20200.96079,19605.82802,18966.64142,18285.80133,17562.59565,16800.30337,16008.51657,15195.3725,14367.0993,13527.34746
176: customers with PV,1674,8611.002051,14674.17945,17766.24931,19185.97936,20019.51845,20663.73123,21188.93044,21644.60322,22065.37772,22450.40101,22804.71935,23129.84582,23401.37223,23555.99403,23619.88121,23634.05963,23597.84431,23508.12879,23348.43313,23115.31095,22812.26626,22447.89723,22041.71525,21585.64386,21070.01499,20496.95999,19871.4036,19203.92477,18497.30182,17753.26742,16974.87354,16171.00633,15348.48901,14510.88021,13661.70876
177: customers with PV,1674,2120.270458,2882.314311,4140.766816,5762.856963,7668.059456,9579.099548,11395.9009,13098.49952,14627.47434,15908.23178,16914.65348,17700.3241,18356.98776,18931.70185,19437.42598,19884.91828,20273.90153,20608.23152,20895.47146,21155.94712,21399.24574,21625.01515,21832.51986,22020.4167,22187.41763,22332.01134,22458.55639,22565.41259,22655.28482,22728.29173,22784.10244,22823.63779,22847.51036,22855.82497,22848.58337
178: customers with PV,1674,3220.311354,5077.445899,7166.164817,9223.004831,11191.75883,13014.31502,14626.01466,15968.29532,17001.45754,17794.9699,18468.87808,19052.09957,19555.88871,19996.88193,20385.01829,20725.76622,21023.96993,21297.15513,21549.94435,21786.78165,22005.77621,22206.94465,22389.15399,22551.33495,22692.40757,22816.76305,22928.47674,23024.32175,23103.46473,23164.90573,23208.43809,23235.07704,23245.50468,23239.80606,23218.09473
179: customers with PV,1674,2120.270458,2882.314311,4140.766816,5762.856963,7668.059456,9579.099548,11395.9009,13098.49952,14627.47434,15908.23178,16914.65348,17700.3241,18351.19414,18903.23674,19374.57259,19781.25151,20130.97347,20428.94491,20677.37231,20889.31035,21080.55271,21249.65014,21395.11478,21516.95395,21615.19759,21690.0531,21741.85274,21772.39809,21785.64134,21781.80589,21760.62552,21723.08631,21669.84265,21601.04134,21516.81616
180: customers with PV,1674,3220.311354,5077.445899,7166.164817,9223.004831,11191.75883,13014.31502,14626.01466,15968.29532,17001.45754,17794.9699,18468.87808,19052.09957,19546.63678,19960.9931,20311.8076,20609.9227,20868.64133,21104.75972,21316.41831,21502.14892,21667.33173,21809.06709,21926.89471,22020.97285,22092.03608,22144.58558,22179.50346,22197.87326,22199.31409,22182.88977,22148.45843,22097.10827,22029.58282,21946.03335,21846.63928
181: customers with PV,1674,2120.270458,2882.314311,4140.766816,5762.856963,7668.059456,9579.099548,11395.9009,13098.49952,14627.47434,15908.23178,16914.65348,17700.3241,18356.98776,18931.70185,19437.42598,19884.91828,20273.90153,20606.92351,20889.48622,21141.7384,21372.64981,21581.75086,21767.61074,21927.77767,22061.6633,22167.78283,22248.97477,22302.53581,22329.46404,22327.42067,22294.29264,22229.81884,22133.25694,22003.29498,21838.21516
182: customers with PV,1674,3220.311354,5077.445899,7166.164817,9223.004831,11191.75883,13014.31502,14626.01466,15968.29532,17001.45754,17794.9699,18468.87808,19052.09957,19555.88871,19996.88193,20385.01829,20725.76622,21023.88297,21296.06576,21548.04862,21783.52809,21998.12334,22190.98912,22359.55883,22501.64109,22617.07105,22709.37646,22781.01864,22826.89072,22844.45394,22830.81512,22784.22137,22704.55804,22591.20601,22442.58347,22257.11629
183: customers with PV,1674,2120.270458,2882.314311,4140.766816,5762.856963,7668.059456,9579.099548,11395.9009,13098.49952,14627.47434,15908.23178,16914.65348,17700.3241,18351.19414,18901.8794,19368.41979,19766.73093,20104.28241,20385.5234,20610.95191,20793.51676,20948.7716,21074.30403,21167.10594,21225.80619,21249.5912,21238.04452,21189.22887,21103.97566,20984.33598,20827.07346,20629.40296,20390.69672,20109.81496,19784.68613,19413.52861
184: customers with PV,1674,3220.311354,5077.445899,7166.164817,9223.004831,11191.75883,13014.31502,14626.01466,15968.29532,17001.45754,17794.9699,18468.87808,19052.09957,19546.60087,19959.19373,20304.94573,20594.35536,20840.7798,21060.6125,21253.29429,21416.50128,21553.59033,21659.4806,21731.96365,21769.5456,21772.96631,21744.55267,21682.92114,21587.60592,21455.89991,21284.14499,21069.86149,20812.66348,20511.56326,20164.55235,19769.69072
185: customers with PV,1674,3595.813518,6883.0809,11641.8904,15889.58237,18027.16679,19212.31812,19957.77856,20566.85359,21073.28824,21514.46248,21923.68009,22301.115,22646.48892,22965.19922,23256.21149,23464.24718,23589.15291,23649.78399,23663.96693,23626.99601,23543.76391,23411.11039,23226.63151,22985.16641,22682.05473,22340.62614,21953.19945,21522.27326,21051.52355,20542.13878,19999.48957,19435.45359,18856.6861,18266.7906,17669.13921
186: customers with PV,1674,8630.862979,14729.47712,17796.66876,19210.08041,20041.28772,20686.15568,21211.02925,21668.87706,22091.25463,22477.32751,22832.11917,23157.29779,23457.36965,23738.03003,23989.43138,24150.7921,24230.22305,24250.93218,24226.98688,24151.50017,24030.28868,23859.96625,23638.71566,23359.86375,23024.13063,22653.42081,22235.87869,21778.59034,21287.43592,20762.76826,20208.28843,19632.62038,19042.29958,18440.99738,17832.1435
187: customers with PV,1674,3595.813518,6883.0809,11641.8904,15889.58237,18027.16679,19212.31812,19957.77856,20566.85359,21073.28824,21514.46248,21923.68009,22288.0009,22529.01759,22663.33109,22731.83515,22737.61736,22685.69469,22566.73601,22358.75734,22085.62287,21756.68741,21371.05414,20935.1687,20453.27579,19928.77549,19366.12046,18771.72191,18155.89939,17522.24372,16871.98909,16209.20118,15544.12309,14882.80483,14227.65823,13580.8044
188: customers with PV,1674,8630.862979,14729.47712,17796.66876,19210.08041,20041.28772,20686.15568,21211.02925,21668.87706,22091.25463,22477.32751,22832.11917,23137.56761,23317.28971,23402.12149,23424.47012,23383.95556,23284.88511,23118.18439,22861.81095,22544.96957,22170.65387,21742.12147,21266.0211,20746.75129,20187.76218,19593.56685,18970.57723,18329.664,17676.89148,17012.89533,16340.74019,15667.48442,14998.15385,14335.1949,13680.75789
189: customers with PV,1674,3595.813518,6883.0809,11641.8904,15889.58237,18027.16679,19212.31812,19957.77856,20566.85359,21073.28824,21514.46248,21923.68009,22301.115,22646.48892,22965.19922,23256.21149,23464.16007,23587.12168,23641.79883,23644.54348,23588.74048,23479.51081,23312.25654,23083.41318,22787.40742,22417.31149,21994.36796,21512.3432,20970.37739,20370.78758,19712.91821,19001.58306,18248.96942,17462.24386,16645.29836,15802.08156
190: customers with PV,1674,8630.862979,14729.47712,17796.66876,19210.08041,20041.28772,20686.15568,21211.02925,21668.87706,22091.25463,22477.32751,22832.11917,23157.29779,23457.36965,23738.03003,23989.43138,24150.5921,24228.00976,24243.48748,24209.60767,24117.31562,23972.25618,23769.32493,23505.5723,23173.95559,22772.03622,22321.0078,21809.19294,21242.09853,20623.19798,19950.87578,19227.73065,18462.94246,17663.71468,16834.02924,15977.91694
191: customers with PV,1674,3595.813518,6883.0809,11641.8904,15889.58237,18027.16679,19212.31812,19957.77856,20566.85359,21073.28824,21514.46248,21923.68009,22288.0009,22528.22533,22657.42295,22714.85723,22702.44471,22624.84937,22470.45858,22215.07412,21880.03359,21475.63169,20997.85022,20451.5604,19839.21099,19162.4342,18424.12666,17629.8155,16790.69986,15909.95818,14987.81935,14028.69012,13045.34166,12045.75536,11033.99999,10014.07689
192: customers with PV,1674,8630.862979,14729.47712,17796.66876,19210.08041,20041.28772,20686.15568,21211.02925,21668.87706,22091.25463,22477.32751,22832.11917,23137.56761,23316.41339,23396.49538,23408.62857,23351.31504,23228.05083,23028.16456,22727.1247,22351.52716,21903.99319,21385.11507,20799.91573,20151.0051,19439.96762,18669.80885,17846.23496,16981.82833,16081.79153,15145.38076,14175.78864,13182.43774,12172.70439,11150.74777,10120.65872
193: customers with PV,1674,2092.134425,2748.888097,3764.759952,5099.739144,6677.105596,8368.742372,10071.35971,11733.88907,13271.54173,14635.35437,15797.32393,16727.25528,17463.98621,18075.00466,18617.32759,19102.35341,19538.71902,19934.48882,20296.24223,20628.74874,20934.33731,21216.00582,21480.2334,21737.19258,21987.78591,22232.44142,22471.56161,22705.53486,22934.71003,23159.40572,23379.92558,23596.56776,23809.61093,24019.31168,24225.91151
194: customers with PV,1674,3188.050134,4931.418578,6905.844439,8881.005479,10761.06364,12504.9496,14058.35545,15410.25384,16484.35758,17318.78114,17994.34454,18583.16206,19096.14352,19549.5182,19953.79828,20316.59788,20644.17502,20941.81247,21218.68149,21487.49536,21748.33051,22001.33672,22247.04156,22486.0002,22718.72103,22945.67504,23167.30185,23384.02212,23596.21257,23804.21545,24009.0665,24212.93046,24415.99561,24618.3281,24819.99198
195: customers with PV,1674,2092.134425,2748.888097,3764.759952,5099.739144,6677.105596,8368.742372,10071.35971,11733.88907,13271.54173,14635.35437,15797.32393,16727.25528,17463.98621,18075.00466,18617.32759,19102.35341,19538.71902,19934.48882,20296.24223,20628.74874,20934.33731,21216.00582,21480.2334,21737.19258,21987.78591,22232.44142,22471.56161,22705.53486,22934.71003,23159.26376,23377.59097,23589.98435,23797.17096,23999.41629,24196.97242
196: customers with PV,1674,3188.050134,4931.418578,6905.844439,8881.005479,10761.06364,12504.9496,14058.35545,15410.25384,16484.35758,17318.78114,17994.34454,18583.16206,19096.14352,19549.5182,19953.79828,20316.59788,20644.17502,20941.81247,21218.68149,21487.49536,21748.33051,22001.33672,22247.04156,22486.0002,22718.72103,22945.67504,23167.30185,23384.02212,23596.21257,23803.63381,24005.27388,24203.82552,24399.93663,24593.68061,24785.13001
197: customers with PV,1674,2092.134425,2748.888097,3764.759952,5099.739144,6677.105596,8368.742372,10071.35971,11733.88907,13271.54173,14635.35437,15797.32393,16727.25528,17463.98621,18075.00466,18617.32759,19102.35341,19538.71902,19934.48882,20296.24223,20628.74874,20934.33731,21216.00582,21480.2334,21737.19258,21987.78591,22232.44142,22471.56161,22705.53486,22934.71003,23159.40572,23379.92558,23596.56776,23809.61093,24019.31168,24225.91151
198: customers with PV,1674,3188.050134,4931.418578,6905.844439,8881.005479,10761.06364,12504.9496,14058.35545,15410.25384,16484.35758,17318.78114,17994.34454,18583.16206,19096.14352,19549.5182,19953.79828,20316.59788,20644.17502,20941.81247,21218.68149,21487.49536,21748.33051,22001.33672,22247.04156,22486.0002,22718.72103,22945.67504,23167.30185,23384.02212,23596.21257,23804.21545,24009.0665,24212.93046,24415.99561,24618.3281,24819.99198
199: customers with PV,1674,2092.134425,2748.888097,3764.759952,5099.739144,6677.105596,8368.742372,10071.35971,11733.88907,13271.54173,14635.35437,15797.32393,16727.25528,17463.98621,18075.00466,18617.32759,19102.35341,19538.71902,19934.48882,20296.24223,20628.74874,20934.33731,21216.00582,21480.2334,21737.19258,21987.78591,22232.44142,22471.56161,22705.53486,22934.71003,23159.26376,23377.59097,23589.98435,23797.17096,23999.41629,24196.97242
200: customers with PV,1674,3188.050134,4931.418578,6905.844439,8881.005479,10761.06364,12504.9496,14058.35545,15410.25384,16484.35758,17318.78114,17994.34454,18583.16206,19096.14352,19549.5182,19953.79828,20316.59788,20644.17502,20941.81247,21218.68149,21487.49536,21748.33051,22001.33672,22247.04156,22486.0002,22718.72103,22945.67504,23167.30185,23384.02212,23596.21257,23803.63381,24005.27388,24203.82552,24399.93663,24593.68061,24785.13001
201: customers with PV,1674,3456.161256,6254.178456,10212.74276,14292.8563,16942.21208,18423.48408,19364.06396,20023.89872,20578.02676,21041.4703,21447.88703,21825.25329,22172.96981,22496.52302,22798.8759,23082.63821,23350.33529,23605.98797,23851.84683,24089.13327,24317.81915,24538.43862,24751.84462,24958.86414,25160.23297,25356.61152,25548.5959,25736.7364,25921.51554,26103.35931,26282.65571,26459.76887,26635.02821,26808.72681,26981.12985
202: customers with PV,1674,8488.696907,14322.20194,17530.68274,19001.98369,19857.03591,20496.26766,21021.69986,21466.0104,21873.77983,22248.80822,22596.13961,22917.17104,23212.58055,23488.82182,23750.24188,23998.60772,24235.44946,24462.14476,24680.31077,24891.11731,25094.79342,25291.95011,25483.40084,25669.90988,25852.14799,26030.70928,26206.12305,26378.87348,26549.37793,26717.99805,26885.05867,27050.86282,27215.68126,27379.75068,27543.28214
203: customers with PV,1674,3456.161256,6254.178456,10212.74276,14292.8563,16942.21208,18423.48408,19364.06396,20023.89872,20578.02676,21041.4703,21447.88703,21825.25329,22172.96981,22496.52302,22798.8759,23082.63821,23350.33529,23605.98797,23851.84683,24089.13327,24317.81915,24538.43862,24751.84462,24958.86414,25160.23297,25356.61152,25548.5959,25736.6279,25913.71154,26073.28623,26214.89757,26343.05416,26460.7699,26568.53889,26666.83472
204: customers with PV,1674,8488.696907,14322.20194,17530.68274,19001.98369,19857.03591,20496.26766,21021.69986,21466.0104,21873.77983,22248.80822,22596.13961,22917.17104,23212.58055,23488.82182,23750.24188,23998.60772,24235.44946,24462.14476,24680.31077,24891.11731,25094.79342,25291.95011,25483.40084,25669.90988,25852.14799,26030.70928,26206.12305,26376.30194,26533.65555,26674.34136,26797.84723,26908.73466,27010.0288,27102.17834,27185.61233
205: customers with PV,1674,3456.161256,6254.178456,10212.74276,14292.8563,16942.21208,18423.48408,19364.06396,20023.89872,20578.02676,21041.4703,21447.88703,21825.25329,22172.96981,22496.52302,22798.8759,23082.63821,23350.33529,23605.98797,23851.84683,24089.13327,24317.81915,24538.43862,24751.84462,24958.86414,25160.23297,25356.61152,25548.5959,25736.7364,25921.51554,26103.35931,26282.65571,26459.76887,26635.02821,26808.72681,26981.12985
206: customers with PV,1674,8488.696907,14322.20194,17530.68274,19001.98369,19857.03591,20496.26766,21021.69986,21466.0104,21873.77983,22248.80822,22596.13961,22917.17104,23212.58055,23488.82182,23750.24188,23998.60772,24235.44946,24462.14476,24680.31077,24891.11731,25094.79342,25291.95011,25483.40084,25669.90988,25852.14799,26030.70928,26206.12305,26378.87348,26549.37793,26717.99805,26885.05867,27050.86282,27215.68126,27379.75068,27543.28214
207: customers with PV,1674,3456.161256,6254.178456,10212.74276,14292.8563,16942.21208,18423.48408,19364.06396,20023.89872,20578.02676,21041.4703,21447.88703,21825.25329,22172.96981,22496.52302,22798.8759,23082.63821,23350.33529,23605.98797,23851.84683,24089.13327,24317.81915,24538.43862,24751.84462,24958.86414,25160.23297,25356.61152,25548.5959,25736.6279,25913.71154,26073.28623,26214.89757,26343.05416,26460.7699,26568.53889,26666.83472
208: customers with PV,1674,8488.696907,14322.20194,17530.68274,19001.98369,19857.03591,20496.26766,21021.69986,21466.0104,21873.77983,22248.80822,22596.13961,22917.17104,23212.58055,23488.82182,23750.24188,23998.60772,24235.44946,24462.14476,24680.31077,24891.11731,25094.79342,25291.95011,25483.40084,25669.90988,25852.14799,26030.70928,26206.12305,26376.30194,26533.65555,26674.34136,26797.84723,26908.73466,27010.0288,27102.17834,27185.61233
209: customers with PV,1674,2097.177465,2766.678778,3814.313811,5189.925611,6811.062409,8551.673025,10288.14199,11958.17965,13491.05389,14850.67193,15986.16876,16891.61189,17607.20695,18211.6709,18748.5287,19227.93582,19659.0194,20049.39927,20405.50243,20732.09749,21031.63802,21307.97641,21573.72602,21832.37269,22084.37409,22330.15823,22570.12871,22804.67641,23034.15285,23258.87951,23479.16363,23695.30792,23907.59599,24116.28936,24322.5014
210: customers with PV,1674,3192.571618,4954.22064,6946.62424,8932.341502,10823.77056,12578.56398,14139.59317,15492.07947,16560.16179,17387.56474,18061.4975,18649.81162,19161.68358,19613.70327,20016.07713,20376.48955,20701.26862,20995.75813,21274.38245,21545.14473,21807.63636,22062.02003,22308.82769,22548.61749,22781.90141,23009.15467,23230.8217,23447.32894,23659.05857,23867.48337,24074.81286,24281.14475,24486.54979,24691.09051,24894.82829
211: customers with PV,1674,2097.177465,2766.678778,3814.313811,5189.925611,6811.062409,8551.673025,10288.14199,11958.17965,13491.05389,14850.67193,15986.16876,16891.61189,17607.20695,18211.6709,18748.5287,19227.93582,19659.0194,20049.39927,20405.50243,20729.26302,21022.28665,21289.09003,21542.40532,21785.45841,22018.14873,22240.56712,22453.18477,22657.28339,22853.48309,23042.2674,23223.81043,23398.869,23568.26018,23732.67741,23893.2274
212: customers with PV,1674,3192.571618,4954.22064,6946.62424,8932.341502,10823.77056,12578.56398,14139.59317,15492.07947,16560.16179,17387.56474,18061.4975,18649.81162,19161.68358,19613.70327,20016.07713,20376.48955,20701.26862,20995.75813,21274.17276,21540.79373,21795.36301,22038.72272,22271.51984,22494.02716,22706.19211,22908.19032,23100.54632,23284.66498,23461.55883,23632.46806,23799.46617,23963.1347,24124.31983,24283.25697,24440.00153
213: customers with PV,1674,2097.177465,2766.678778,3814.313811,5189.925611,6811.062409,8551.673025,10288.14199,11958.17965,13491.05389,14850.67193,15986.16876,16891.61189,17607.20695,18211.6709,18748.5287,19227.93582,19659.0194,20049.39927,20405.50243,20732.09749,21031.63802,21307.97641,21573.72602,21832.37269,22084.37409,22330.15823,22570.12871,22804.67641,23034.15285,23258.87951,23479.16363,23695.30792,23907.59599,24116.28936,24322.5014
