Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2218: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2221: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2222: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2258: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2265: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528: defectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
